ID,Original_ID,Common_name,SMILES,Standardise_SMILES,Value,Unit,Endpoint,Standardized_Value,Standardized_Endpoint,Assay,Description,Link,Source Type,Source,Citation,Publish_Year,Macrocycle_Ring_Size,Macrocycle_Free_Amide_Count,Macrocycle_Substituted_Amide_Count,Macrocycle_Overall_Amide_Count,Macrocycle_Core_smiles,Macrocycle_Peripheral_smiles,Free_Amide_Ratio,Amide_Ratio,Num_Rings,Num_Aromatic_Rings,cLogP,Molecular_Weight,Num_H_Acceptors,Num_H_Donors,Num_Heavy_Atoms,Num_Carbon_Atoms,Fraction_SP3_Carbons,TPSA,Num_Rotatable_Bonds,Kier_index,InchiKey
MC-4225,CHEMBL4173882,    ,CCC[C@H](C)[C@H]1OC(=O)[C@H](C)N(C)C(=O)[C@H]([C@@H](C)CC)NC(=O)CN(C)C(=O)[C@@H](Cc2ccccc2)N(C)C(=O)[C@H](C)NC(=O)[C@@H]([C@@H](C)CC)OC(=O)/C(C)=C/C[C@H](O)[C@@H]1C,CCC[C@H](C)[C@H]1OC(=O)[C@H](C)N(C)C(=O)[C@H]([C@@H](C)CC)NC(=O)CN(C)C(=O)[C@@H](Cc2ccccc2)N(C)C(=O)[C@H](C)NC(=O)[C@@H]([C@@H](C)CC)OC(=O)/C(C)=C/C[C@H](O)[C@@H]1C,>1,10^-6 cm/s,Papp,<-6,Log Papp,PAMPA,Permeability of the compound in pH 7.4 phosphate buffer solution after 4 hrs by LC-MS/MS based PAMPA assay,https://doi.org/10.1021/acsmedchemlett.8b00028,ChEMBL,10.1021/acsmedchemlett.8b00028,"(Kaneda et al., 2018)",2018,26,2,3,5,C1=CCOCCNCCNCCNCCNCCNCCOCCCC1,CC1CC(O)CC=CC(=O)OC(C)C(=O)NC(C)C(=O)N(C)C(Cc2ccccc2)C(=O)N(C)CC(=O)NC(C)C(=O)N(C)C(C)C(=O)O1,0.231,0.578,2,1,4.05,856.115,10,3,61,46,0.674,191.96,9,21.112,YJQOYCXXISGMIG-LVAZOHBQSA-N
MC-4226,CHEMBL4174581,    ,CCC[C@H](C)[C@H]1OC(=O)[C@H](C)N(C)C(=O)[C@H]([C@@H](C)CC)NC(=O)CN(C)C(=O)[C@@H](Cc2ccccc2)N(C)C(=O)[C@H](C)NC(=O)[C@@H]([C@@H](C)CC)OC(=O)/C(C)=C/C[C@H](OC)[C@@H]1C,CCC[C@H](C)[C@H]1OC(=O)[C@H](C)N(C)C(=O)[C@H]([C@@H](C)CC)NC(=O)CN(C)C(=O)[C@@H](Cc2ccccc2)N(C)C(=O)[C@H](C)NC(=O)[C@@H]([C@@H](C)CC)OC(=O)/C(C)=C/C[C@H](OC)[C@@H]1C,>1,10^-6 cm/s,Papp,<-6,Log Papp,PAMPA,Permeability of the compound in pH 7.4 phosphate buffer solution after 4 hrs by LC-MS/MS based PAMPA assay,https://doi.org/10.1021/acsmedchemlett.8b00028,ChEMBL,10.1021/acsmedchemlett.8b00028,"(Kaneda et al., 2018)",2018,26,2,3,5,C1=CCOCCNCCNCCNCCNCCNCCOCCCC1,CC1CC(O)CC=CC(=O)OC(C)C(=O)NC(C)C(=O)N(C)C(Cc2ccccc2)C(=O)N(C)CC(=O)NC(C)C(=O)N(C)C(C)C(=O)O1,0.231,0.578,2,1,4.704,870.142,10,2,62,47,0.681,180.96,10,21.813,ZUWSHFCMAVICIU-QACNRDARSA-N
MC-4227,CHEMBL4177235,    ,CCC[C@H](C)[C@H]1OC(=O)[C@H](C)N(C)C(=O)[C@H]([C@@H](C)CC)NC(=O)CN(C)C(=O)[C@@H](Cc2ccccc2)N(C)C(=O)[C@@H](C)NC(=O)[C@@H]([C@@H](C)CC)OC(=O)/C(C)=C/C[C@H](O)[C@@H]1C,CCC[C@H](C)[C@H]1OC(=O)[C@H](C)N(C)C(=O)[C@H]([C@@H](C)CC)NC(=O)CN(C)C(=O)[C@@H](Cc2ccccc2)N(C)C(=O)[C@@H](C)NC(=O)[C@@H]([C@@H](C)CC)OC(=O)/C(C)=C/C[C@H](O)[C@@H]1C,>1,10^-6 cm/s,Papp,<-6,Log Papp,PAMPA,Permeability of the compound in pH 7.4 phosphate buffer solution after 4 hrs by LC-MS/MS based PAMPA assay,https://doi.org/10.1021/acsmedchemlett.8b00028,ChEMBL,10.1021/acsmedchemlett.8b00028,"(Kaneda et al., 2018)",2018,26,2,3,5,C1=CCOCCNCCNCCNCCNCCNCCOCCCC1,CC1CC(O)CC=CC(=O)OC(C)C(=O)NC(C)C(=O)N(C)C(Cc2ccccc2)C(=O)N(C)CC(=O)NC(C)C(=O)N(C)C(C)C(=O)O1,0.231,0.578,2,1,4.05,856.115,10,3,61,46,0.674,191.96,9,21.112,YJQOYCXXISGMIG-DRYPNQLKSA-N
MC-4229,CHEMBL4224975,    ,Cc1cc(C(=O)N[C@H]2CCCCC/C=C\[C@@H]3C[C@@]3(C(=O)NS(=O)(=O)C3(C)CC3)NC(=O)[C@@H]3C[C@@H](Oc4nc5cc(F)ccc5nc4C(F)(F)F)CN3C2=O)no1,Cc1cc(C(=O)N[C@H]2CCCCC/C=C\[C@@H]3C[C@@]3(C(=O)NS(=O)(=O)C3(C)CC3)NC(=O)[C@@H]3C[C@@H](Oc4nc5cc(F)ccc5nc4C(F)(F)F)CN3C2=O)no1,12.1,10^-6 cm/s,Papp,-4.917,Log Papp,PAMPA,Apparent permeability of the compound by PAMPA,https://doi.org/10.1021/acs.jmedchem.7b00717,ChEMBL,10.1021/acs.jmedchem.7b00717,"(DeGoey et al., 2017)",2017,15,1,1,2,C1=CCCNCCNCCCCCCC1,CCOC1CC2C(=O)NC3(C)CC3C=CCCCCCCC(=O)N2C1,0.2,0.401,7,3,3.625,805.808,11,3,56,36,0.528,202.79,7,10.069,SQCYOJAPKHVYBY-ZNEDVOBGSA-N
MC-4230,CHEMBL4225524,    ,Cc1cc(C(=O)N[C@H]2CCCCC/C=C\[C@@H]3C[C@@]3(C(=O)NS(=O)(=O)C3CC3)NC(=O)[C@@H]3C[C@@H](Oc4nc5cc(F)ccc5nc4C(F)(F)F)CN3C2=O)no1,Cc1cc(C(=O)N[C@H]2CCCCC/C=C\[C@@H]3C[C@@]3(C(=O)NS(=O)(=O)C3CC3)NC(=O)[C@@H]3C[C@@H](Oc4nc5cc(F)ccc5nc4C(F)(F)F)CN3C2=O)no1,5.1,10^-6 cm/s,Papp,-5.292,Log Papp,PAMPA,Apparent permeability of the compound by PAMPA,https://doi.org/10.1021/acs.jmedchem.7b00717,ChEMBL,10.1021/acs.jmedchem.7b00717,"(DeGoey et al., 2017)",2017,15,1,1,2,C1=CCCNCCNCCCCCCC1,CCOC1CC2C(=O)NC3(C)CC3C=CCCCCCCC(=O)N2C1,0.2,0.401,7,3,3.235,791.781,11,3,55,35,0.514,202.79,7,10.056,MXUVYGOUNHBREQ-NIDJOPNUSA-N
MC-4231,CHEMBL4226782,    ,Cn1ccc(C(=O)N[C@H]2CCCCC/C=C\[C@@H]3C[C@@]3(C(=O)NS(=O)(=O)C3(C)CC3)NC(=O)[C@@H]3C[C@@H](Oc4nc5cc(OC(F)(F)F)ccc5c5ccc(F)cc45)CN3C2=O)n1,Cn1ccc(C(=O)N[C@H]2CCCCC/C=C\[C@@H]3C[C@@]3(C(=O)NS(=O)(=O)C3(C)CC3)NC(=O)[C@@H]3C[C@@H](Oc4nc5cc(OC(F)(F)F)ccc5c5ccc(F)cc45)CN3C2=O)n1,0.06,10^-6 cm/s,Papp,-7.222,Log Papp,PAMPA,Apparent permeability of the compound by PAMPA,https://doi.org/10.1021/acs.jmedchem.7b00717,ChEMBL,10.1021/acs.jmedchem.7b00717,"(DeGoey et al., 2017)",2017,15,1,1,2,C1=CCCNCCNCCCCCCC1,CC12CC1C=CCCCCCCC(=O)N1CC(OCc3cc(F)ccc3-c3ccccc3)CC1C(=O)N2,0.2,0.401,8,4,4.7,869.895,11,3,61,41,0.463,190.92,8,10.717,QPBWLPBIWMIJKU-AUJSSBBKSA-N
MC-4232,CHEMBL4227567,    ,CC(=O)N(C)[C@@H](CC(C)(C)C)C(=O)N[C@H]1CCCCC/C=C\[C@@H]2C[C@@]2(C(=O)NS(=O)(=O)C2(C)CC2)NC(=O)[C@@H]2C[C@@H](Oc3nc4cc(F)ccc4c4ccccc34)CN2C1=O,CC(=O)N(C)[C@@H](CC(C)(C)C)C(=O)N[C@H]1CCCCC/C=C\[C@@H]2C[C@@]2(C(=O)NS(=O)(=O)C2(C)CC2)NC(=O)[C@@H]2C[C@@H](Oc3nc4cc(F)ccc4c4ccccc34)CN2C1=O,0.28,10^-6 cm/s,Papp,-6.553,Log Papp,PAMPA,Apparent permeability of the compound by PAMPA,https://doi.org/10.1021/acs.jmedchem.7b00717,ChEMBL,10.1021/acs.jmedchem.7b00717,"(DeGoey et al., 2017)",2017,15,1,1,2,C1=CCCNCCNCCCCCCC1,CC12CC1C=CCCCCCCC(=O)N1CC(OCc3ccccc3-c3ccccc3)CC1C(=O)N2,0.2,0.401,7,3,5.037,861.05,9,3,61,45,0.556,184.18,9,11.982,ZHICRMLHJFDSBN-MKPWOLKHSA-N
MC-4233,CHEMBL4227650,    ,Cc1cc(C(=O)N[C@H]2CCCCC/C=C\[C@@H]3C[C@@]3(C(=O)NS(=O)(=O)C3(C)CC3)NC(=O)[C@@H]3C[C@@H](Oc4nc5ccccc5c5ccc(F)cc45)CN3C2=O)no1,Cc1cc(C(=O)N[C@H]2CCCCC/C=C\[C@@H]3C[C@@]3(C(=O)NS(=O)(=O)C3(C)CC3)NC(=O)[C@@H]3C[C@@H](Oc4nc5ccccc5c5ccc(F)cc45)CN3C2=O)no1,0.19,10^-6 cm/s,Papp,-6.721,Log Papp,PAMPA,Apparent permeability of the compound by PAMPA,https://doi.org/10.1021/acs.jmedchem.7b00717,ChEMBL,10.1021/acs.jmedchem.7b00717,"(DeGoey et al., 2017)",2017,15,1,1,2,C1=CCCNCCNCCCCCCC1,CC12CC1C=CCCCCCCC(=O)N1CC(OCc3cc(F)ccc3-c3ccccc3)CC1C(=O)N2,0.2,0.401,8,4,4.364,786.883,10,3,56,40,0.45,189.9,7,9.575,SIFYZFMJVHIGMJ-MPWCDZDGSA-N
MC-4234,CHEMBL4228137,    ,Cc1cc(C(=O)N[C@H]2CCCCC/C=C\[C@@H]3C[C@@]3(C(=O)NS(=O)(=O)C3CC3)NC(=O)[C@@H]3C[C@@H](Oc4nc5ccccc5nc4C)CN3C2=O)no1,Cc1cc(C(=O)N[C@H]2CCCCC/C=C\[C@@H]3C[C@@]3(C(=O)NS(=O)(=O)C3CC3)NC(=O)[C@@H]3C[C@@H](Oc4nc5ccccc5nc4C)CN3C2=O)no1,3.5,10^-6 cm/s,Papp,-5.456,Log Papp,PAMPA,Apparent permeability of the compound by PAMPA,https://doi.org/10.1021/acs.jmedchem.7b00717,ChEMBL,10.1021/acs.jmedchem.7b00717,"(DeGoey et al., 2017)",2017,15,1,1,2,C1=CCCNCCNCCCCCCC1,CCOC1CC2C(=O)NC3(C)CC3C=CCCCCCCC(=O)N2C1,0.2,0.401,7,3,2.385,719.821,11,3,51,35,0.514,202.79,7,9.286,ROLLVSISWGPMTH-GRIPIFRISA-N
MC-4273,CHEMBL4515221,    ,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@@H]1CCCCNC(=O)C[C@@H](C(N)=O)NC(=O)[C@@H](Cc2ccccc2)CC(=O)[C@H](Cc2ccc(C(F)(F)F)cc2)NC1=O,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@@H]1CCCCNC(=O)C[C@@H](C(N)=O)NC(=O)[C@@H](Cc2ccccc2)CC(=O)[C@H](Cc2ccc(C(F)(F)F)cc2)NC1=O,5.8,nm/s,Papp,-6.237,Log Papp,PAMPA,Permeability at 200 uM incubated for 4 hrs by PAMPA method,https://doi.org/10.1021/acs.jmedchem.9b01963,ChEMBL,10.1021/acs.jmedchem.9b01963,"(Stefanucci et al., 2019)",2019,17,3,0,3,C1CCCNCCCNCCCCCNCC1,Cc1ccc(CC2NC(=O)CCCCCNC(=O)CC(C)NC(=O)C(Cc3ccccc3)CC2=O)cc1,0.53,0.53,4,3,2.588,794.872,8,7,57,41,0.415,222.81,9,15.338,USQMPMDHTLPUGB-SWZUWCQJSA-N
MC-4285,CHEMBL4537790,    ,Cc1cc2cc(n1)-c1cnn(C)c1OCCC[C@@H](C)CN1/C(=N/C2=O)Nc2ccc(CN3CCN(C)CC3)cc21,Cc1cc2cc(n1)-c1cnn(C)c1OCCC[C@@H](C)CN1/C(=N/C2=O)Nc2ccc(CN3CCN(C)CC3)cc21,5.3,10^-6 cm/s,Papp,-5.276,Log Papp,PAMPA,Apparent permeability of compound at pH 7.4 by LC-MS based PAMPA method,https://doi.org/10.1021/acs.jmedchem.9b01169,ChEMBL,10.1021/acs.jmedchem.9b01169,"(Engelhardt et al., 2019)",2019,15,0,0,0,C1=CCN=CNCCCCCOC=CC1,CC=CC1=CCC(C)=COCCCC(C)CN(c2cccc(C)c2)C=NC1=O,0.0,0.0,6,3,3.775,542.688,9,1,40,30,0.467,91.12,2,7.288,AIQBYZOTCIQTGW-HXUWFJFHSA-N
MC-4293,CHEMBL4562138,    ,Cc1cc2cc(n1)-c1cnn(C)c1OCCC[C@@H](C)CN1/C(=N/C2=O)Nc2ccccc21,Cc1cc2cc(n1)-c1cnn(C)c1OCCC[C@@H](C)CN1/C(=N/C2=O)Nc2ccccc21,0.2,10^-6 cm/s,Papp,-6.699,Log Papp,PAMPA,Apparent permeability of compound at pH 7.4 by LC-MS based PAMPA method,https://doi.org/10.1021/acs.jmedchem.9b01169,ChEMBL,10.1021/acs.jmedchem.9b01169,"(Engelhardt et al., 2019)",2019,15,0,0,0,C1=CCN=CNCCCCCOC=CC1,CC=CC1=CCC(C)=COCCCC(C)CN(c2ccccc2)C=NC1=O,0.0,0.0,5,3,4.028,430.512,7,1,32,24,0.333,84.64,0,5.126,KHVDGZRHSTVJLQ-OAHLLOKOSA-N
MC-4307,CHEMBL4638471,    ,COc1ncc2cc1NS(=O)(=O)CCN(C)Cc1ccc3c(c1)N2CCO3,COc1ncc2cc1NS(=O)(=O)CCN(C)Cc1ccc3c(c1)N2CCO3,530,nm/s,Papp,-4.276,Log Papp,PAMPA,Permeability of the compound by PAMPA,https://doi.org/10.1021/acsmedchemlett.0c00061,ChEMBL,10.1021/acsmedchemlett.0c00061,"(Spencer et al., 2020)",2020,13,0,0,0,C1=CCNCCSNC=CCNC1,C=C1C=C(CO)NS(=O)(=O)CCN(C)Cc2cccc(c2)N1CC,0.0,0.0,4,2,1.808,390.465,7,1,27,18,0.389,84.0,1,4.565,GANNRSDWVBVNOE-UHFFFAOYSA-N
MC-4309,CHEMBL4741045,    ,CN1CCNC(=O)COc2ccc(F)cc2C(=O)N2CCCC[C@H]2c2cc3nc(N4CC(N)C4)cc1n3n2,CN1CCNC(=O)COc2ccc(F)cc2C(=O)N2CCCC[C@H]2c2cc3nc(N4CC(N)C4)cc1n3n2,3.3,10^-6 cm/s,Papp,-5.481,Log Papp,PAMPA,Permeability of compound incubated for 4 hrs by PAMPA assay,https://doi.org/10.1016/j.bmc.2020.115818,ChEMBL,10.1016/j.bmc.2020.115818,"(Yamaguchi-Sasaki et al., 2020)",2020,16,1,1,2,C1=NNCNCCNCCOCCCNC1,CC=C1N(C)CCNC(=O)COc2ccc(F)cc2C(=O)N2CCCCC2c2ccn1n2,0.188,0.375,6,3,1.328,522.585,9,2,38,26,0.462,121.33,1,6.261,HYKCIGJJVKSBQW-FQEVSTJZSA-N
MC-4310,CHEMBL4746199,    ,CN1CCNC(=O)COc2ccc(F)cc2C(=O)N2CCCC[C@H]2c2cc3nc([C@H]4C[C@H](O)C4)cc1n3n2,CN1CCNC(=O)COc2ccc(F)cc2C(=O)N2CCCC[C@H]2c2cc3nc([C@H]4C[C@H](O)C4)cc1n3n2,27,10^-6 cm/s,Papp,-4.569,Log Papp,PAMPA,Permeability of compound incubated for 4 hrs by PAMPA assay,https://doi.org/10.1016/j.bmc.2020.115818,ChEMBL,10.1016/j.bmc.2020.115818,"(Yamaguchi-Sasaki et al., 2020)",2020,16,1,1,2,C1=NNCNCCNCCOCCCNC1,CCCC=C1N(C)CCNC(=O)COc2ccc(F)cc2C(=O)N2CCCCC2c2ccn1n2,0.188,0.375,6,3,2.419,522.581,8,2,38,27,0.481,112.3,1,6.384,PGDBMHWJGSNAOS-ZJBJCVSYSA-N
MC-4312,CHEMBL4747256,    ,CN1CCNC(=O)COc2ccc(F)cc2C(=O)N2CCCC[C@H]2c2cc3nc([C@H]4C[C@@H](N)C4)cc1n3n2,CN1CCNC(=O)COc2ccc(F)cc2C(=O)N2CCCC[C@H]2c2cc3nc([C@H]4C[C@@H](N)C4)cc1n3n2,0,10^-6 cm/s,Papp,-9999,Log Papp,PAMPA,Permeability of compound incubated for 4 hrs by PAMPA assay,https://doi.org/10.1016/j.bmc.2020.115818,ChEMBL,10.1016/j.bmc.2020.115818,"(Yamaguchi-Sasaki et al., 2020)",2020,16,1,1,2,C1=NNCNCCNCCOCCCNC1,CC(C)CC=C1N(C)CCNC(=O)COc2ccc(F)cc2C(=O)N2CCCCC2c2ccn1n2,0.188,0.375,6,3,2.385,521.597,8,2,38,27,0.481,118.09,1,6.384,XTQFQCDOONDMIK-CECAUBDESA-N
MC-4313,CHEMBL4747375,    ,CN1CCNC(=O)COc2ccc(F)cc2C(=O)N2CCCC[C@H]2c2cc3nc(N4CC(O)C4)cc1n3n2,CN1CCNC(=O)COc2ccc(F)cc2C(=O)N2CCCC[C@H]2c2cc3nc(N4CC(O)C4)cc1n3n2,8,10^-6 cm/s,Papp,-5.097,Log Papp,PAMPA,Permeability of compound incubated for 4 hrs by PAMPA assay,https://doi.org/10.1016/j.bmc.2020.115818,ChEMBL,10.1016/j.bmc.2020.115818,"(Yamaguchi-Sasaki et al., 2020)",2020,16,1,1,2,C1=NNCNCCNCCOCCCNC1,CC=C1N(C)CCNC(=O)COc2ccc(F)cc2C(=O)N2CCCCC2c2ccn1n2,0.188,0.375,6,3,1.362,523.569,9,2,38,26,0.462,115.54,1,6.261,HGIJILGBDQCWNL-FQEVSTJZSA-N
MC-4314,CHEMBL4750881,    ,CN1CCNC(=O)COc2ccc(F)cc2C(=O)N2CCCC[C@H]2c2cc3nc(N4CCC4)cc1n3n2,CN1CCNC(=O)COc2ccc(F)cc2C(=O)N2CCCC[C@H]2c2cc3nc(N4CCC4)cc1n3n2,80,10^-6 cm/s,Papp,-4.097,Log Papp,PAMPA,Permeability of compound incubated for 4 hrs by PAMPA assay,https://doi.org/10.1016/j.bmc.2020.115818,ChEMBL,10.1016/j.bmc.2020.115818,"(Yamaguchi-Sasaki et al., 2020)",2020,16,1,1,2,C1=NNCNCCNCCOCCCNC1,CC=C1N(C)CCNC(=O)COc2ccc(F)cc2C(=O)N2CCCCC2c2ccn1n2,0.188,0.375,6,3,2.391,507.57,8,1,37,26,0.462,95.31,1,6.053,LHZFKDPPNHBQLI-FQEVSTJZSA-N
MC-4315,CHEMBL4751254,    ,CN1CCNC(=O)COc2ccc(F)cc2C(=O)N2CCCC[C@H]2c2cc3nc([C@H]4C[C@H](N)C4)cc1n3n2,CN1CCNC(=O)COc2ccc(F)cc2C(=O)N2CCCC[C@H]2c2cc3nc([C@H]4C[C@H](N)C4)cc1n3n2,0,10^-6 cm/s,Papp,-9999,Log Papp,PAMPA,Permeability of compound incubated for 4 hrs by PAMPA assay,https://doi.org/10.1016/j.bmc.2020.115818,ChEMBL,10.1016/j.bmc.2020.115818,"(Yamaguchi-Sasaki et al., 2020)",2020,16,1,1,2,C1=NNCNCCNCCOCCCNC1,CC(C)CC=C1N(C)CCNC(=O)COc2ccc(F)cc2C(=O)N2CCCCC2c2ccn1n2,0.188,0.375,6,3,2.385,521.597,8,2,38,27,0.481,118.09,1,6.384,XTQFQCDOONDMIK-ZJBJCVSYSA-N
MC-4316,CHEMBL4752524,    ,CN1CCNC(=O)COc2ccc(F)cc2C(=O)N2CCCC[C@H]2c2cc3nc([C@H]4C[C@@H](O)C4)cc1n3n2,CN1CCNC(=O)COc2ccc(F)cc2C(=O)N2CCCC[C@H]2c2cc3nc([C@H]4C[C@@H](O)C4)cc1n3n2,28,10^-6 cm/s,Papp,-4.553,Log Papp,PAMPA,Permeability of compound incubated for 4 hrs by PAMPA assay,https://doi.org/10.1016/j.bmc.2020.115818,ChEMBL,10.1016/j.bmc.2020.115818,"(Yamaguchi-Sasaki et al., 2020)",2020,16,1,1,2,C1=NNCNCCNCCOCCCNC1,CCCC=C1N(C)CCNC(=O)COc2ccc(F)cc2C(=O)N2CCCCC2c2ccn1n2,0.188,0.375,6,3,2.419,522.581,8,2,38,27,0.481,112.3,1,6.384,PGDBMHWJGSNAOS-CECAUBDESA-N
MC-4318,CHEMBL4757367,    ,CN1CCNC(=O)COc2ccc(F)cc2C(=O)N2CCCC[C@H]2c2cc3nc(C4CNC4)cc1n3n2,CN1CCNC(=O)COc2ccc(F)cc2C(=O)N2CCCC[C@H]2c2cc3nc(C4CNC4)cc1n3n2,0,10^-6 cm/s,Papp,-9999,Log Papp,PAMPA,Permeability of compound incubated for 4 hrs by PAMPA assay,https://doi.org/10.1016/j.bmc.2020.115818,ChEMBL,10.1016/j.bmc.2020.115818,"(Yamaguchi-Sasaki et al., 2020)",2020,16,1,1,2,C1=NNCNCCNCCOCCCNC1,CCCC=C1N(C)CCNC(=O)COc2ccc(F)cc2C(=O)N2CCCCC2c2ccn1n2,0.188,0.375,6,3,1.867,507.57,8,2,37,26,0.462,104.1,1,6.151,GKKHEDBJSODSRQ-NRFANRHFSA-N
MC-4319,CHEMBL4758615,    ,CNC1CN(c2cc3n4nc(cc4n2)[C@@H]2CCCCN2C(=O)c2cc(F)ccc2OCC(=O)NCCN3C)C1,CNC1CN(c2cc3n4nc(cc4n2)[C@@H]2CCCCN2C(=O)c2cc(F)ccc2OCC(=O)NCCN3C)C1,5.9,10^-6 cm/s,Papp,-5.229,Log Papp,PAMPA,Permeability of compound incubated for 4 hrs by PAMPA assay,https://doi.org/10.1016/j.bmc.2020.115818,ChEMBL,10.1016/j.bmc.2020.115818,"(Yamaguchi-Sasaki et al., 2020)",2020,16,1,1,2,C1=NNCNCCNCCOCCCNC1,CC=C1NCCNC(=O)COc2ccccc2C(=O)N2CCCCC2c2ccn1n2,0.188,0.375,6,3,1.589,536.612,9,2,39,27,0.481,107.34,2,6.713,DMHNHBINQSBFDO-NRFANRHFSA-N
MC-4324,CHEMBL4779491,    ,CN1CCNC(=O)COc2ccc(F)cc2C(=O)N2CCCC[C@H]2c2cc3nc(N4CC[C@H](N)C4)cc1n3n2,CN1CCNC(=O)COc2ccc(F)cc2C(=O)N2CCCC[C@H]2c2cc3nc(N4CC[C@H](N)C4)cc1n3n2,0.3,10^-6 cm/s,Papp,-6.523,Log Papp,PAMPA,Permeability of compound incubated for 4 hrs by PAMPA assay,https://doi.org/10.1016/j.bmc.2020.115818,ChEMBL,10.1016/j.bmc.2020.115818,"(Yamaguchi-Sasaki et al., 2020)",2020,16,1,1,2,C1=NNCNCCNCCOCCCNC1,CC=C1N(C)CCNC(=O)COc2ccc(F)cc2C(=O)N2CCCCC2c2ccn1n2,0.188,0.375,6,3,1.718,536.612,9,2,39,27,0.481,121.33,1,6.713,NBDMXVHNQMFVTJ-RXVVDRJESA-N
MC-4334,CHEMBL5069975,    ,O=C1CCc2cccc(c2)Oc2ccc(cc2)C[C@@H](C(=O)NCc2ccccc2F)NC(=O)[C@H](CC(=O)N2CCC[C@@H]2c2ccccc2)N1,O=C1CCc2cccc(c2)Oc2ccc(cc2)C[C@@H](C(=O)NCc2ccccc2F)NC(=O)[C@H](CC(=O)N2CCC[C@@H]2c2ccccc2)N1,227,nm/s,Papp,-4.644,Log Papp,PAMPA,Permeability of compound by PAMPA,https://doi.org/10.1021/acs.jmedchem.1c00296,ChEMBL,10.1021/acs.jmedchem.1c00296,"(Zhang et al., 2021)",2021,17,2,0,2,C1=COCC=CCCCNCCNCCCC1,CCC1NC(=O)CCc2cccc(c2)Oc2ccc(cc2)CC(C)NC1=O,0.353,0.353,7,4,5.147,662.762,5,3,49,39,0.282,116.84,6,10.626,GSMYFOQUVZHNEZ-PUPDPRJKSA-N
MC-4337,CHEMBL5074481,    ,NC(=O)C[C@@H]1NC(=O)C2(CCCCC2)NC(=O)C[C@@H](c2ccc(CC(=O)O)cc2)/C=C/C[C@@H](Cc2cccc3ccccc23)CNC1=O,NC(=O)C[C@@H]1NC(=O)C2(CCCCC2)NC(=O)C[C@@H](c2ccc(CC(=O)O)cc2)/C=C/C[C@@H](Cc2cccc3ccccc23)CNC1=O,19.2,10^-6 cm/s,Papp,-4.717,Log Papp,PAMPA,Apparent permeability of compound at 500 uM after 5 hrs by PAMPA assay,https://doi.org/10.1016/j.bmcl.2021.128354,ChEMBL,10.1016/j.bmcl.2021.128354,"(Xiao et al., 2021)",2021,15,3,0,3,C1=CCCCNCCNCCNCCC1,CCCC1(C)NC(=O)CC(c2ccc(C)cc2)C=CCC(Cc2cccc3ccccc23)CNC(=O)C(C)NC1=O,0.6,0.6,5,3,4.055,652.792,5,5,48,38,0.395,167.69,7,11.259,ZYRZDVCTSBJOQD-GZNVFMSSSA-N
MC-4338,CHEMBL5074843,    ,O=C1CCCCCCCCOC[C@@H](C(=O)NCc2ccccc2F)NC(=O)[C@H](CC(=O)N2CCC[C@@H]2c2ccccc2)N1,O=C1CCCCCCCCOC[C@@H](C(=O)NCc2ccccc2F)NC(=O)[C@H](CC(=O)N2CCC[C@@H]2c2ccccc2)N1,260,nm/s,Papp,-4.585,Log Papp,PAMPA,Permeability of compound by PAMPA,https://doi.org/10.1021/acs.jmedchem.1c00296,ChEMBL,10.1021/acs.jmedchem.1c00296,"(Zhang et al., 2021)",2021,16,2,0,2,C1CCCCNCCNCCOCCCC1,CCC1NC(=O)CCCCCCCCOCC(C)NC1=O,0.375,0.375,4,2,3.926,594.728,5,3,43,33,0.515,116.84,6,12.512,RDZIPDHEUKVJNQ-YTCPBCGMSA-N
MC-4343,CHEMBL5078262,    ,O=C1CCc2cccc(c2)OCCCC[C@@H](C(=O)NCc2ccccc2F)NC(=O)[C@H](CC(=O)N2CCC[C@@H]2c2ccccc2)N1,O=C1CCc2cccc(c2)OCCCC[C@@H](C(=O)NCc2ccccc2F)NC(=O)[C@H](CC(=O)N2CCC[C@@H]2c2ccccc2)N1,206,nm/s,Papp,-4.686,Log Papp,PAMPA,Permeability of compound by PAMPA,https://doi.org/10.1021/acs.jmedchem.1c00296,ChEMBL,10.1021/acs.jmedchem.1c00296,"(Zhang et al., 2021)",2021,16,2,0,2,C1=CCOCCCCCNCCNCCC1,CCC1NC(=O)CCc2cccc(c2)OCCCCC(C)NC1=O,0.375,0.375,5,3,4.361,628.745,5,3,46,36,0.389,116.84,6,11.37,ILNHLDZVWJKULA-OWHBQTKESA-N
